# PWV uflux gflux rflux iflux zflux yflux
8.300000000000000000e+01 1.653505795765069312e+18 4.074846760614841549e+19 9.432161935013866701e+19 1.410535305524085883e+20 1.264441630546829476e+20 5.301041467464664678e+19
8.350000000000000000e+01 1.653505286973297408e+18 4.074788800122715341e+19 9.431070129528838554e+19 1.409912015634392842e+20 1.263586836979197215e+20 5.293129145709037158e+19
8.400000000000000000e+01 1.653504778202493952e+18 4.074730859111065190e+19 9.429980250967370957e+19 1.409290742821512479e+20 1.262735631057479107e+20 5.285270061848946278e+19
8.450000000000000000e+01 1.653504269452658176e+18 4.074672937559908352e+19 9.428892289267684147e+19 1.408671471487150817e+20 1.261887979554623488e+20 5.277463600391177011e+19
8.500000000000000000e+01 1.653503760723787008e+18 4.074615035449297306e+19 9.427806234457564774e+19 1.408054186236857221e+20 1.261043849737857597e+20 5.269709155998316954e+19
8.550000000000000000e+01 1.653503252015879936e+18 4.074557152759314842e+19 9.426722076653204275e+19 1.407438871876228874e+20 1.260203209358611907e+20 5.262006133269509734e+19
8.600000000000000000e+01 1.653502743328934656e+18 4.074499289470078157e+19 9.425639806058147021e+19 1.406825513407204229e+20 1.259366026642700534e+20 5.254353946527077171e+19
8.650000000000000000e+01 1.653502234662950144e+18 4.074441445561735578e+19 9.424559412962146714e+19 1.406214096024444436e+20 1.258532270280757084e+20 5.246752019608838144e+19
8.700000000000000000e+01 1.653501726017924864e+18 4.074383621014468198e+19 9.423480887740130918e+19 1.405604605111805379e+20 1.257701909418910024e+20 5.239199785665931674e+19
8.750000000000000000e+01 1.653501217393857536e+18 4.074325815808491520e+19 9.422404220851121357e+19 1.404997026238891459e+20 1.256874913649700700e+20 5.231696686965979546e+19
8.800000000000000000e+01 1.653500708790745344e+18 4.074268029924053811e+19 9.421329402837218099e+19 1.404391345157690491e+20 1.256051253003225661e+20 5.224242174701394330e+19
8.850000000000000000e+01 1.653500200208588032e+18 4.074210263341429555e+19 9.420256424322567373e+19 1.403787547799287071e+20 1.255230897938504253e+20 5.216835708802705818e+19
8.900000000000000000e+01 1.653499691647382784e+18 4.074152516040930099e+19 9.419185276012365414e+19 1.403185620270654915e+20 1.254413819335059046e+20 5.209476757756722381e+19
8.950000000000000000e+01 1.653499183107129088e+18 4.074094788002902835e+19 9.418115948691860685e+19 1.402585548851523912e+20 1.253599988484711383e+20 5.202164798429397811e+19
9.000000000000000000e+01 1.653498674587824384e+18 4.074037079207719731e+19 9.417048433225392128e+19 1.401987319991317627e+20 1.252789377083569603e+20 5.194899315893220966e+19
9.050000000000000000e+01 1.653498166089468928e+18 4.073979389635789619e+19 9.415982720555424154e+19 1.401390920306161910e+20 1.251981957224224686e+20 5.187679803259047117e+19
9.100000000000000000e+01 1.653497657612058880e+18 4.073921719267549184e+19 9.414918801701602918e+19 1.400796336575963955e+20 1.251177701388130222e+20 5.180505761512179302e+19
9.150000000000000000e+01 1.653497149155593984e+18 4.073864068083473613e+19 9.413856667759842099e+19 1.400203555741554442e+20 1.250376582438169641e+20 5.173376699352594022e+19
9.200000000000000000e+01 1.653496640720072448e+18 4.073806436064062669e+19 9.412796309901393920e+19 1.399612564901898977e+20 1.249578573611401708e+20 5.166292133039205581e+19
9.250000000000000000e+01 1.653496132305492480e+18 4.073748823189852160e+19 9.411737719371970970e+19 1.399023351311367537e+20 1.248783648511983780e+20 5.159251586237995418e+19
9.300000000000000000e+01 1.653495623911853056e+18 4.073691229441409024e+19 9.410680887490843443e+19 1.398435902377068298e+20 1.247991781104263004e+20 5.152254589873950720e+19
9.350000000000000000e+01 1.653495115539151616e+18 4.073633654799331328e+19 9.409625805649965875e+19 1.397850205656239636e+20 1.247202945706027909e+20 5.145300681986655846e+19
9.400000000000000000e+01 1.653494607187387136e+18 4.073576099244248269e+19 9.408572465313143194e+19 1.397266248853700608e+20 1.246417116981927444e+20 5.138389407589433344e+19
9.450000000000000000e+01 1.653494098856558336e+18 4.073518562756821811e+19 9.407520858015167283e+19 1.396684019819358618e+20 1.245634269937040261e+20 5.131520318531970662e+19
9.500000000000000000e+01 1.653493590546663424e+18 4.073461045317745869e+19 9.406470975360989594e+19 1.396103506545766892e+20 1.244854379910594232e+20 5.124692973366253978e+19
9.550000000000000000e+01 1.653493082257700352e+18 4.073403546907742208e+19 9.405422809024900301e+19 1.395524697165743882e+20 1.244077422569836052e+20 5.117906937215801754e+19
9.600000000000000000e+01 1.653492573989668352e+18 4.073346067507567821e+19 9.404376350749735322e+19 1.394947579950036255e+20 1.243303373904039772e+20 5.111161781648019456e+19
9.650000000000000000e+01 1.653492065742565376e+18 4.073288607098007552e+19 9.403331592346060390e+19 1.394372143305036595e+20 1.242532210218657219e+20 5.104457084549647565e+19
9.700000000000000000e+01 1.653491557516389888e+18 4.073231165659881472e+19 9.402288525691415757e+19 1.393798375770549944e+20 1.241763908129597358e+20 5.097792430005184922e+19
9.750000000000000000e+01 1.653491049311140096e+18 4.073173743174038323e+19 9.401247142729518285e+19 1.393226266017605714e+20 1.240998444557644104e+20 5.091167408178194022e+19
9.800000000000000000e+01 1.653490541126815232e+18 4.073116339621357158e+19 9.400207435469522534e+19 1.392655802846320230e+20 1.240235796722995200e+20 5.084581615195435827e+19
9.850000000000000000e+01 1.653490032963412736e+18 4.073058954982749798e+19 9.399169395985263821e+19 1.392086975183801057e+20 1.239475942139925135e+20 5.078034653033730048e+19
9.900000000000000000e+01 1.653489524820931840e+18 4.073001589239157555e+19 9.398133016414525850e+19 1.391519772082097357e+20 1.238718858611573719e+20 5.071526129409458176e+19
9.950000000000000000e+01 1.653489016699369984e+18 4.072944242371554509e+19 9.397098288958316544e+19 1.390954182716192031e+20 1.237964524224843612e+20 5.065055657670685491e+19
