# PWV uflux gflux rflux iflux zflux yflux
8.300000000000000000e+01 5.987426638679295918e+20 3.943825344224658719e+21 3.392188687915204739e+21 2.213377252481325335e+21 1.268516692636677177e+21 4.120855728178952274e+20
8.350000000000000000e+01 5.987425461142784573e+20 3.943776622922749182e+21 3.391806171262917018e+21 2.212350248060238168e+21 1.267685018896888496e+21 4.114371143927695933e+20
8.400000000000000000e+01 5.987424283654318981e+20 3.943727919260185395e+21 3.391424309828975591e+21 2.211326592495050293e+21 1.266856775862220227e+21 4.107930567610778255e+20
8.450000000000000000e+01 5.987423106213897830e+20 3.943679233217679852e+21 3.391043100386048082e+21 2.210306259679109710e+21 1.266031931952674898e+21 4.101533488630492037e+20
8.500000000000000000e+01 5.987421928821511946e+20 3.943630564775972307e+21 3.390662539733718532e+21 2.209289223849655140e+21 1.265210456057139429e+21 4.095179404830674780e+20
8.550000000000000000e+01 5.987420751477163950e+20 3.943581913915836072e+21 3.390282624698166542e+21 2.208275459581373841e+21 1.264392317523825000e+21 4.088867822314263675e+20
8.600000000000000000e+01 5.987419574180845978e+20 3.943533280618083254e+21 3.389903352131858465e+21 2.207264941780115915e+21 1.263577486150953861e+21 4.082598255265723843e+20
8.650000000000000000e+01 5.987418396932559340e+20 3.943484664863551652e+21 3.389524718913235452e+21 2.206257645676754895e+21 1.262765932177687052e+21 4.076370225778224005e+20
8.700000000000000000e+01 5.987417219732296172e+20 3.943436066633117860e+21 3.389146721946412515e+21 2.205253546821204574e+21 1.261957626275283599e+21 4.070183263685404918e+20
8.750000000000000000e+01 5.987416042580053852e+20 3.943387485907687834e+21 3.388769358160888594e+21 2.204252621076571095e+21 1.261152539538479645e+21 4.064036906397572137e+20
8.800000000000000000e+01 5.987414865475827139e+20 3.943338922668199510e+21 3.388392624511240897e+21 2.203254844613443453e+21 1.260350643477093548e+21 4.057930698742205645e+20
8.850000000000000000e+01 5.987413688419614720e+20 3.943290376895625953e+21 3.388016517976845976e+21 2.202260193904326345e+21 1.259551910007836770e+21 4.051864192808619868e+20
8.900000000000000000e+01 5.987412511411413975e+20 3.943241848570970636e+21 3.387641035561592947e+21 2.201268645718193078e+21 1.258756311446327132e+21 4.045836947796673823e+20
8.950000000000000000e+01 5.987411334451215729e+20 3.943193337675270586e+21 3.387266174293598798e+21 2.200280177115178992e+21 1.257963820499308380e+21 4.039848529869365576e+20
9.000000000000000000e+01 5.987410157539022602e+20 3.943144844189596385e+21 3.386891931224939954e+21 2.199294765441381827e+21 1.257174410257051943e+21 4.033898512009245491e+20
9.050000000000000000e+01 5.987408980674825421e+20 3.943096368095045878e+21 3.386518303431375454e+21 2.198312388323796320e+21 1.256388054185955295e+21 4.027986473878470656e+20
9.100000000000000000e+01 5.987407803858622874e+20 3.943047909372755706e+21 3.386145288012078514e+21 2.197333023665357324e+21 1.255604726121315697e+21 4.022112001682437571e+20
9.150000000000000000e+01 5.987406627090412339e+20 3.942999468003890299e+21 3.385772882089378578e+21 2.196356649640098529e+21 1.254824400260279566e+21 4.016274688036860723e+20
9.200000000000000000e+01 5.987405450370193818e+20 3.942951043969648165e+21 3.385401082808492884e+21 2.195383244688420241e+21 1.254047051154965922e+21 4.010474131838183014e+20
9.250000000000000000e+01 5.987404273697954202e+20 3.942902637251258221e+21 3.385029887337283191e+21 2.194412787512467522e+21 1.253272653705751298e+21 4.004709938137254461e+20
9.300000000000000000e+01 5.987403097073696113e+20 3.942854247829983461e+21 3.384659292865986822e+21 2.193445257071608201e+21 1.252501183154718245e+21 3.998981718016140247e+20
9.350000000000000000e+01 5.987401920497416929e+20 3.942805875687117816e+21 3.384289296606980735e+21 2.192480632578010776e+21 1.251732615079261635e+21 3.993289088467986022e+20
9.400000000000000000e+01 5.987400743969108787e+20 3.942757520803984572e+21 3.383919895794532483e+21 2.191518893492330037e+21 1.250966925385840460e+21 3.987631672279853302e+20
9.450000000000000000e+01 5.987399567488770376e+20 3.942709183161942147e+21 3.383551087684559045e+21 2.190560019519475548e+21 1.250204090303881937e+21 3.982009097918414848e+20
9.500000000000000000e+01 5.987398391056396452e+20 3.942660862742380937e+21 3.383182869554386698e+21 2.189603990604481823e+21 1.249444086379827692e+21 3.976420999418463519e+20
9.550000000000000000e+01 5.987397214671985705e+20 3.942612559526718603e+21 3.382815238702520336e+21 2.188650786928470524e+21 1.248686890471318880e+21 3.970867016274107433e+20
9.600000000000000000e+01 5.987396038335531581e+20 3.942564273496410030e+21 3.382448192448407536e+21 2.187700388904689992e+21 1.247932479741515792e+21 3.965346793332611482e+20
9.650000000000000000e+01 5.987394862047034081e+20 3.942516004632936841e+21 3.382081728132214686e+21 2.186752777174653338e+21 1.247180831653547999e+21 3.959859980690783601e+20
9.700000000000000000e+01 5.987393685806485340e+20 3.942467752917815788e+21 3.381715843114602594e+21 2.185807932604352037e+21 1.246431923965093478e+21 3.954406233593850757e+20
9.750000000000000000e+01 5.987392509613884047e+20 3.942419518332591407e+21 3.381350534776498946e+21 2.184865836280555504e+21 1.245685734723084354e+21 3.948985212336738140e+20
9.800000000000000000e+01 5.987391333469228892e+20 3.942371300858841793e+21 3.380985800518888063e+21 2.183926469507184067e+21 1.244942242258526142e+21 3.943596582167686021e+20
9.850000000000000000e+01 5.987390157372512010e+20 3.942323100478175445e+21 3.380621637762589131e+21 2.182989813801767141e+21 1.244201425181439689e+21 3.938240013194159718e+20
9.900000000000000000e+01 5.987388981323730780e+20 3.942274917172232847e+21 3.380258043948047008e+21 2.182055850891965366e+21 1.243463262375918698e+21 3.932915180290948465e+20
9.950000000000000000e+01 5.987387805322883891e+20 3.942226750922684891e+21 3.379895016535121986e+21 2.181124562712181342e+21 1.242727732995292398e+21 3.927621763010418442e+20
