# PWV uflux gflux rflux iflux zflux yflux
8.300000000000000000e+01 9.241282645138969600e+16 2.312790135900857344e+18 5.722880200784513024e+18 2.466204539211234918e+19 3.268993084540089958e+19 1.816452785835977933e+19
8.350000000000000000e+01 9.241278454778294400e+16 2.312756198281380864e+18 5.722141888959886336e+18 2.465105035088329114e+19 3.266502872056655053e+19 1.813700162373167104e+19
8.400000000000000000e+01 9.241274264593964800e+16 2.312722272054466048e+18 5.721404981820718080e+18 2.464009065172534477e+19 3.264023455833838387e+19 1.810965805639346995e+19
8.450000000000000000e+01 9.241270074585964800e+16 2.312688357208552960e+18 5.720669471425708032e+18 2.462916602262132326e+19 3.261554734894267187e+19 1.808249506226657075e+19
8.500000000000000000e+01 9.241265884754280000e+16 2.312654453732101632e+18 5.719935349909916672e+18 2.461827619509635482e+19 3.259096609766533939e+19 1.805551058167947264e+19
8.550000000000000000e+01 9.241261695098900800e+16 2.312620561613588480e+18 5.719202609483728896e+18 2.460742090415194931e+19 3.256648982454492365e+19 1.802870258862658150e+19
8.600000000000000000e+01 9.241257505619811200e+16 2.312586680841511424e+18 5.718471242431832064e+18 2.459659988820170752e+19 3.254211756407347610e+19 1.800206909004689613e+19
8.650000000000000000e+01 9.241253316317001600e+16 2.312552811404384256e+18 5.717741241112239104e+18 2.458581288900867277e+19 3.251784836490524672e+19 1.797560812512189850e+19
8.700000000000000000e+01 9.241249127190452800e+16 2.312518953290742272e+18 5.717012597955286016e+18 2.457505965162398106e+19 3.249368128957269606e+19 1.794931776459199488e+19
8.750000000000000000e+01 9.241244938240153600e+16 2.312485106489137152e+18 5.716285305462688768e+18 2.456433992432719053e+19 3.246961541420975718e+19 1.792319611009102234e+19
8.800000000000000000e+01 9.241240749466091200e+16 2.312451270988140544e+18 5.715559356206578688e+18 2.455365345856782336e+19 3.244564982828203213e+19 1.789724129349814886e+19
8.850000000000000000e+01 9.241236560868256000e+16 2.312417446776340992e+18 5.714834742828588032e+18 2.454300000890845184e+19 3.242178363432374682e+19 1.787145147630664294e+19
8.900000000000000000e+01 9.241232372446627200e+16 2.312383633842348544e+18 5.714111458038937600e+18 2.453237933296902144e+19 3.239801594768140698e+19 1.784582484900907213e+19
8.950000000000000000e+01 9.241228184201193600e+16 2.312349832174787584e+18 5.713389494615520256e+18 2.452179119137247232e+19 3.237434589626355712e+19 1.782035963049824870e+19
9.000000000000000000e+01 9.241223996131945600e+16 2.312316041762304512e+18 5.712668845403029504e+18 2.451123534769163878e+19 3.235077262029696614e+19 1.779505406748362752e+19
9.050000000000000000e+01 9.241219808238867200e+16 2.312282262593563136e+18 5.711949503312095232e+18 2.450071156839742259e+19 3.232729527208865382e+19 1.776990643392252518e+19
9.100000000000000000e+01 9.241215620521945600e+16 2.312248494657244160e+18 5.711231461318417408e+18 2.449021962280803942e+19 3.230391301579375002e+19 1.774491503046580224e+19
9.150000000000000000e+01 9.241211432981168000e+16 2.312214737942047744e+18 5.710514712461940736e+18 2.447975928303949824e+19 3.228062502718902682e+19 1.772007818391755162e+19
9.200000000000000000e+01 9.241207245616520000e+16 2.312180992436692992e+18 5.709799249846019072e+18 2.446933032395720704e+19 3.225743049345184563e+19 1.769539424670829158e+19
9.250000000000000000e+01 9.241203058427985600e+16 2.312147258129915904e+18 5.709085066636601344e+18 2.445893252312863949e+19 3.223432861294451098e+19 1.767086159638141747e+19
9.300000000000000000e+01 9.241198871415556800e+16 2.312113535010470912e+18 5.708372156061446144e+18 2.444856566077706650e+19 3.221131859500364595e+19 1.764647863509232435e+19
9.350000000000000000e+01 9.241194684579216000e+16 2.312079823067132416e+18 5.707660511409318912e+18 2.443822951973632410e+19 3.218839965973471232e+19 1.762224378911996928e+19
9.400000000000000000e+01 9.241190497918952000e+16 2.312046122288690176e+18 5.706950126029237248e+18 2.442792388540658483e+19 3.216557103781131059e+19 1.759815550839044506e+19
9.450000000000000000e+01 9.241186311434752000e+16 2.312012432663953408e+18 5.706240993329697792e+18 2.441764854571109581e+19 3.214283197027922330e+19 1.757421226601222758e+19
9.500000000000000000e+01 9.241182125126600000e+16 2.311978754181750272e+18 5.705533106777929728e+18 2.440740329105390797e+19 3.212018170836504986e+19 1.755041255782269747e+19
9.550000000000000000e+01 9.241177938994484800e+16 2.311945086830925312e+18 5.704826459899170816e+18 2.439718791427844506e+19 3.209761951328931840e+19 1.752675490194573722e+19
9.600000000000000000e+01 9.241173753038392000e+16 2.311911430600342016e+18 5.704121046275935232e+18 2.438700221062706381e+19 3.207514465608391885e+19 1.750323783835991450e+19
9.650000000000000000e+01 9.241169567258310400e+16 2.311877785478880768e+18 5.703416859547293696e+18 2.437684597770142925e+19 3.205275641741376717e+19 1.747985992847708570e+19
9.700000000000000000e+01 9.241165381654220800e+16 2.311844151455441408e+18 5.702713893408194560e+18 2.436671901542372147e+19 3.203045408740248371e+19 1.745661975473108173e+19
9.750000000000000000e+01 9.241161196226120000e+16 2.311810528518940672e+18 5.702012141608750080e+18 2.435662112599879270e+19 3.200823696546221670e+19 1.743351592017609933e+19
9.800000000000000000e+01 9.241157010973985600e+16 2.311776916658313728e+18 5.701311597953581056e+18 2.434655211387696333e+19 3.198610436012715622e+19 1.741054704809465856e+19
9.850000000000000000e+01 9.241152825897806400e+16 2.311743315862512128e+18 5.700612256301131776e+18 2.433651178571773952e+19 3.196405558889094349e+19 1.738771178161478451e+19
9.900000000000000000e+01 9.241148640997569600e+16 2.311709726120506880e+18 5.699914110563020800e+18 2.432649995035421901e+19 3.194208997804767642e+19 1.736500878333613056e+19
9.950000000000000000e+01 9.241144456273262400e+16 2.311676147421286400e+18 5.699217154703397888e+18 2.431651641875825459e+19 3.192020686253655654e+19 1.734243673496486093e+19
