# PWV uflux gflux rflux iflux zflux yflux
8.300000000000000000e+01 4.673638653218956288e+18 1.250493706664191427e+20 2.677886306474384753e+20 2.778717901352283013e+20 2.108645397747366953e+20 8.132492581528367923e+19
8.350000000000000000e+01 4.673637210564605952e+18 1.250476665271876977e+20 2.677582088053983805e+20 2.777457481938813911e+20 2.107244565807087616e+20 8.120207218037628928e+19
8.400000000000000000e+01 4.673635767968749568e+18 1.250459629579161436e+20 2.677278398122331668e+20 2.776201165999004385e+20 2.105849571084199199e+20 8.108004766855266304e+19
8.450000000000000000e+01 4.673634325431380992e+18 1.250442599580178350e+20 2.676975233987414589e+20 2.774948921620477051e+20 2.104460359643226112e+20 8.095884268130235187e+19
8.500000000000000000e+01 4.673632882952499200e+18 1.250425575269071585e+20 2.676672592980572897e+20 2.773700717310272471e+20 2.103076878350528676e+20 8.083844777859080192e+19
8.550000000000000000e+01 4.673631440532098048e+18 1.250408556639992054e+20 2.676370472456223457e+20 2.772456521987006792e+20 2.101699074857958769e+20 8.071885367543681843e+19
8.600000000000000000e+01 4.673629998170172416e+18 1.250391543687102956e+20 2.676068869791569674e+20 2.771216304973204029e+20 2.100326897586925404e+20 8.060005123858235392e+19
8.650000000000000000e+01 4.673628555866719232e+18 1.250374536404575191e+20 2.675767782386332467e+20 2.769980035987829883e+20 2.098960295712881377e+20 8.048203148325072077e+19
8.700000000000000000e+01 4.673627113621732352e+18 1.250357534786590310e+20 2.675467207662470431e+20 2.768747685138989711e+20 2.097599219150198211e+20 8.036478556999072154e+19
8.750000000000000000e+01 4.673625671435210752e+18 1.250340538827339203e+20 2.675167143063912120e+20 2.767519222916813292e+20 2.096243618537428419e+20 8.024830480160437043e+19
8.800000000000000000e+01 4.673624229307147264e+18 1.250323548521022095e+20 2.674867586056294236e+20 2.766294620186501448e+20 2.094893445222938706e+20 8.013258062015486362e+19
8.850000000000000000e+01 4.673622787237540864e+18 1.250306563861848064e+20 2.674568534126697841e+20 2.765073848181537178e+20 2.093548651250904596e+20 8.001760460405283226e+19
8.900000000000000000e+01 4.673621345226382336e+18 1.250289584844037816e+20 2.674269984783396045e+20 2.763856878497054720e+20 2.092209189347658301e+20 7.990336846521819136e+19
8.950000000000000000e+01 4.673619903273669632e+18 1.250272611461819269e+20 2.673971935555597763e+20 2.762643683083372790e+20 2.090875012908364923e+20 7.978986404631530701e+19
9.000000000000000000e+01 4.673618461379400704e+18 1.250255643709430497e+20 2.673674383993201295e+20 2.761434234239664783e+20 2.089546075984042394e+20 7.967708331805887693e+19
9.050000000000000000e+01 4.673617019543568384e+18 1.250238681581119734e+20 2.673377327666549228e+20 2.760228504607783322e+20 2.088222333268890747e+20 7.956501837658891878e+19
9.100000000000000000e+01 4.673615577766169600e+18 1.250221725071144387e+20 2.673080764166189220e+20 2.759026467166225367e+20 2.086903740087933665e+20 7.945366144091267072e+19
9.150000000000000000e+01 4.673614136047199232e+18 1.250204774173769892e+20 2.672784691102634476e+20 2.757828095224232346e+20 2.085590252384961167e+20 7.934300485041053696e+19
9.200000000000000000e+01 4.673612694386653184e+18 1.250187828883272663e+20 2.672489106106132398e+20 2.756633362416026583e+20 2.084281826710765240e+20 7.923304106240529203e+19
9.250000000000000000e+01 4.673611252784528384e+18 1.250170889193937797e+20 2.672194006826433577e+20 2.755442242695181763e+20 2.082978420211652035e+20 7.912376264979203686e+19
9.300000000000000000e+01 4.673609811240818688e+18 1.250153955100059894e+20 2.671899390932565688e+20 2.754254710329111675e+20 2.081679990618242089e+20 7.901516229872685875e+19
9.350000000000000000e+01 4.673608369755520000e+18 1.250137026595942892e+20 2.671605256112609362e+20 2.753070739893689057e+20 2.080386496234520576e+20 7.890723280637314662e+19
9.400000000000000000e+01 4.673606928328629248e+18 1.250120103675900396e+20 2.671311600073483551e+20 2.751890306267977155e+20 2.079097895927164436e+20 7.879996707870320230e+19
9.450000000000000000e+01 4.673605486960142336e+18 1.250103186334254039e+20 2.671018420540721070e+20 2.750713384629092352e+20 2.077814149115104461e+20 7.869335812835377152e+19
9.500000000000000000e+01 4.673604045650053120e+18 1.250086274565336269e+20 2.670725715258264781e+20 2.749539950447159214e+20 2.076535215759347220e+20 7.858739907253405286e+19
9.550000000000000000e+01 4.673602604398356480e+18 1.250069368363487232e+20 2.670433481988249354e+20 2.748369979480393974e+20 2.075261056353022771e+20 7.848208313098431693e+19
9.600000000000000000e+01 4.673601163205052416e+18 1.250052467723058053e+20 2.670141718510799094e+20 2.747203447770287309e+20 2.073991631911671890e+20 7.837740362398402150e+19
9.650000000000000000e+01 4.673599722070133760e+18 1.250035572638407721e+20 2.669850422623825428e+20 2.746040331636889027e+20 2.072726903963750892e+20 7.827335397040776806e+19
9.700000000000000000e+01 4.673598280993595392e+18 1.250018683103904563e+20 2.669559592142822441e+20 2.744880607674205143e+20 2.071466834541361889e+20 7.816992768582769050e+19
9.750000000000000000e+01 4.673596839975434240e+18 1.250001799113926574e+20 2.669269224900671242e+20 2.743724252745675571e+20 2.070211386171186872e+20 7.806711838066106368e+19
9.800000000000000000e+01 4.673595399015647232e+18 1.249984920662860595e+20 2.668979318747446641e+20 2.742571243979774034e+20 2.068960521865637069e+20 7.796491975836196864e+19
9.850000000000000000e+01 4.673593958114226176e+18 1.249968047745102479e+20 2.668689871550220534e+20 2.741421558765675479e+20 2.067714205114196623e+20 7.786332561365539226e+19
9.900000000000000000e+01 4.673592517271171072e+18 1.249951180355057910e+20 2.668400881192877752e+20 2.740275174749032284e+20 2.066472399874961572e+20 7.776232983081302426e+19
9.950000000000000000e+01 4.673591076486475776e+18 1.249934318487140434e+20 2.668112345575926989e+20 2.739132069827833692e+20 2.065235070566373786e+20 7.766192638196894925e+19
